time,AccX,AccY,AccZ 
 ,-0.01617431640625,-0.87896728515625,0.4969482421875 
 ,-0.01556396484375,-0.87982177734375,0.49151611328125 
 ,-0.01373291015625,-0.88470458984375,0.4918212890625 
 ,-0.0101318359375,-0.88433837890625,0.4932861328125 
 ,-0.00830078125,-0.88092041015625,0.49322509765625 
 ,-0.00872802734375,-0.87945556640625,0.4920654296875 
 ,-0.009033203125,-0.8826904296875,0.49322509765625 
 ,-0.0115966796875,-0.88385009765625,0.49224853515625 
 ,-0.01416015625,-0.88427734375,0.49200439453125 
 ,-0.0162353515625,-0.8834228515625,0.4932861328125 
 ,-0.01641845703125,-0.8858642578125,0.494873046875 
 ,-0.01708984375,-0.8858642578125,0.4923095703125 
 ,-0.017578125,-0.8861083984375,0.49127197265625 
 ,-0.01763916015625,-0.88623046875,0.4906005859375 
 ,-0.0169677734375,-0.88543701171875,0.49249267578125 
 ,-0.01593017578125,-0.885986328125,0.49176025390625 
 ,-0.01800537109375,-0.88824462890625,0.49261474609375 
 ,-0.01800537109375,-0.8878173828125,0.49237060546875 
 ,-0.017333984375,-0.88580322265625,0.49285888671875 
 ,-0.01715087890625,-0.88531494140625,0.4952392578125 
 ,-0.01751708984375,-0.88543701171875,0.49365234375 
 ,-0.0181884765625,-0.885009765625,0.49188232421875 
 ,-0.0169677734375,-0.88427734375,0.496826171875 
 ,-0.0185546875,-0.88348388671875,0.499267578125 
 ,-0.01837158203125,-0.88128662109375,0.49072265625 
 ,-0.02032470703125,-0.87860107421875,0.5013427734375 
 ,-0.01800537109375,-0.87640380859375,0.50860595703125 
 ,-0.01556396484375,-0.88104248046875,0.4844970703125 
 ,-0.0169677734375,-0.883544921875,0.48052978515625 
 ,-0.011474609375,-0.886962890625,0.48486328125 
 ,-0.00677490234375,-0.88983154296875,0.4915771484375 
 ,-0.01220703125,-0.88079833984375,0.50762939453125 
 ,-0.01434326171875,-0.87774658203125,0.5052490234375 
 ,-0.0185546875,-0.88153076171875,0.49884033203125 
 ,-0.0279541015625,-0.88433837890625,0.49188232421875 
 ,-0.02947998046875,-0.88897705078125,0.48101806640625 
 ,-0.02142333984375,-0.888427734375,0.48309326171875 
 ,-0.011474609375,-0.8856201171875,0.485595703125 
 ,-0.0074462890625,-0.88592529296875,0.484130859375 
 ,-0.00927734375,-0.88677978515625,0.485107421875 
 ,-0.0147705078125,-0.88677978515625,0.487548828125 
 ,-0.01715087890625,-0.8865966796875,0.48956298828125 
 ,-0.01507568359375,-0.88690185546875,0.48846435546875 
 ,-0.0146484375,-0.8853759765625,0.49224853515625 
 ,-0.01373291015625,-0.8839111328125,0.4949951171875 
 ,-0.0133056640625,-0.884765625,0.49224853515625 
 ,-0.01434326171875,-0.88568115234375,0.489990234375 
 ,-0.01519775390625,-0.8876953125,0.48590087890625 
 ,-0.0177001953125,-0.88726806640625,0.4852294921875 
 ,-0.0184326171875,-0.88568115234375,0.48675537109375 
 ,-0.01483154296875,-0.88580322265625,0.484130859375 
 ,-0.01226806640625,-0.8868408203125,0.48388671875 
 ,-0.01239013671875,-0.8834228515625,0.5008544921875 
 ,-0.01416015625,-0.8775634765625,0.4942626953125 
 ,-0.01373291015625,-0.9007568359375,0.4622802734375 
 ,-0.01416015625,-0.88629150390625,0.496826171875 
 ,-0.0081787109375,-0.89166259765625,0.4739990234375 
 ,-0.01507568359375,-0.89520263671875,0.48614501953125 
 ,-0.02447509765625,-0.8868408203125,0.49188232421875 
 ,-0.02899169921875,-0.8857421875,0.47833251953125 
 ,-0.0238037109375,-0.88861083984375,0.481201171875 
 ,-0.01861572265625,-0.88946533203125,0.48736572265625 
 ,-0.015869140625,-0.88983154296875,0.48443603515625 
 ,-0.01873779296875,-0.89111328125,0.47802734375 
 ,-0.02056884765625,-0.89483642578125,0.47747802734375 
 ,-0.02008056640625,-0.89410400390625,0.47979736328125 
 ,-0.0159912109375,-0.8895263671875,0.47955322265625 
 ,-0.01361083984375,-0.88751220703125,0.4818115234375 
 ,-0.01263427734375,-0.8887939453125,0.48095703125 
 ,-0.01202392578125,-0.88934326171875,0.48260498046875 
 ,-0.01324462890625,-0.887451171875,0.4840087890625 
 ,-0.01171875,-0.88714599609375,0.485107421875 
 ,-0.0103759765625,-0.8892822265625,0.48577880859375 
 ,-0.01275634765625,-0.8900146484375,0.4854736328125 
 ,-0.0166015625,-0.888427734375,0.4859619140625 
 ,-0.01788330078125,-0.88818359375,0.487548828125 
 ,-0.0198974609375,-0.88525390625,0.48992919921875 
 ,-0.0179443359375,-0.88671875,0.4873046875 
 ,-0.0172119140625,-0.8873291015625,0.485107421875 
 ,-0.01776123046875,-0.88818359375,0.48541259765625 
 ,-0.01885986328125,-0.88812255859375,0.4854736328125 
 ,-0.01763916015625,-0.8878173828125,0.48712158203125 
 ,-0.01641845703125,-0.886962890625,0.48443603515625 
 ,-0.014892578125,-0.8883056640625,0.48468017578125 
 ,-0.0157470703125,-0.88922119140625,0.48974609375 
 ,-0.01629638671875,-0.8876953125,0.49371337890625 
 ,-0.01910400390625,-0.8863525390625,0.484130859375 
 ,-0.02056884765625,-0.88470458984375,0.48760986328125 
 ,-0.01885986328125,-0.8834228515625,0.49993896484375 
 ,-0.0174560546875,-0.8846435546875,0.48126220703125 
 ,-0.0198974609375,-0.8875732421875,0.47412109375 
 ,-0.01605224609375,-0.88720703125,0.47564697265625 
 ,-0.01129150390625,-0.89166259765625,0.4801025390625 
 ,-0.01458740234375,-0.8856201171875,0.498291015625 
 ,-0.01641845703125,-0.88165283203125,0.5006103515625 
 ,-0.01806640625,-0.88299560546875,0.4930419921875 
 ,-0.0252685546875,-0.88690185546875,0.48529052734375 
 ,-0.030029296875,-0.8922119140625,0.47283935546875 
 ,-0.027099609375,-0.892822265625,0.474365234375 
 ,-0.01678466796875,-0.8895263671875,0.479736328125 
 ,-0.0113525390625,-0.88873291015625,0.47900390625 
 ,-0.01226806640625,-0.89013671875,0.479248046875 
 ,-0.015625,-0.8914794921875,0.4827880859375 
 ,-0.01739501953125,-0.890869140625,0.4825439453125 
 ,-0.017333984375,-0.89044189453125,0.481201171875 
 ,-0.01666259765625,-0.89117431640625,0.4815673828125 
 ,-0.0155029296875,-0.889404296875,0.48358154296875 
 ,-0.015380859375,-0.888427734375,0.48321533203125 
 ,-0.01544189453125,-0.8883056640625,0.48052978515625 
 ,-0.01611328125,-0.88934326171875,0.4783935546875 
 ,-0.0166015625,-0.8905029296875,0.47930908203125 
 ,-0.0157470703125,-0.890869140625,0.47686767578125 
 ,-0.0146484375,-0.89312744140625,0.4755859375 
 ,-0.0146484375,-0.89373779296875,0.47467041015625 
 ,-0.0177001953125,-0.8900146484375,0.48968505859375 
 ,-0.01904296875,-0.87396240234375,0.5020751953125 
 ,-0.0159912109375,-0.8983154296875,0.45758056640625 
 ,-0.0155029296875,-0.8922119140625,0.4903564453125 
 ,-0.01025390625,-0.89263916015625,0.47589111328125 
 ,-0.01031494140625,-0.897216796875,0.47869873046875 
 ,-0.02288818359375,-0.88946533203125,0.48931884765625 
 ,-0.0234375,-0.88873291015625,0.47564697265625 
 ,-0.0164794921875,-0.89190673828125,0.4786376953125 
 ,-0.0133056640625,-0.89239501953125,0.4852294921875 
 ,-0.01416015625,-0.89056396484375,0.48223876953125 
 ,-0.0166015625,-0.88983154296875,0.4764404296875 
 ,-0.017333984375,-0.89117431640625,0.47674560546875 
 ,-0.01739501953125,-0.89324951171875,0.47869873046875 
 ,-0.01751708984375,-0.89013671875,0.47796630859375 
 ,-0.01593017578125,-0.88818359375,0.47747802734375 
 ,-0.01513671875,-0.8914794921875,0.4754638671875 
 ,-0.0162353515625,-0.8929443359375,0.4755859375 
 ,-0.01629638671875,-0.8919677734375,0.476806640625 
 ,-0.01666259765625,-0.892822265625,0.47882080078125 
 ,-0.0174560546875,-0.8917236328125,0.4796142578125 
 ,-0.0184326171875,-0.892333984375,0.47943115234375 
 ,-0.02032470703125,-0.8936767578125,0.47955322265625 
 ,-0.02178955078125,-0.894287109375,0.4801025390625 
 ,-0.0223388671875,-0.8919677734375,0.4805908203125 
 ,-0.02166748046875,-0.8922119140625,0.4813232421875 
 ,-0.020263671875,-0.89324951171875,0.47918701171875 
 ,-0.02044677734375,-0.89251708984375,0.4793701171875 
 ,-0.0201416015625,-0.89263916015625,0.4791259765625 
 ,-0.01708984375,-0.891845703125,0.47998046875 
 ,-0.0157470703125,-0.89154052734375,0.4791259765625 
 ,-0.01495361328125,-0.890869140625,0.4783935546875 
 ,-0.0130615234375,-0.8912353515625,0.48309326171875 
 ,-0.01483154296875,-0.8912353515625,0.48846435546875 
 ,-0.01727294921875,-0.8896484375,0.4825439453125 
 ,-0.01800537109375,-0.8890380859375,0.47894287109375 
 ,-0.01837158203125,-0.88525390625,0.4931640625 
 ,-0.0181884765625,-0.88720703125,0.47930908203125 
 ,-0.0203857421875,-0.89166259765625,0.46697998046875 
 ,-0.018310546875,-0.8931884765625,0.46978759765625 
 ,-0.0123291015625,-0.89666748046875,0.4742431640625 
 ,-0.01531982421875,-0.89080810546875,0.49053955078125 
 ,-0.01727294921875,-0.8841552734375,0.4962158203125 
 ,-0.0184326171875,-0.88812255859375,0.48974609375 
 ,-0.02545166015625,-0.89093017578125,0.48480224609375 
 ,-0.02984619140625,-0.8931884765625,0.474365234375 
 ,-0.02569580078125,-0.89697265625,0.47100830078125 
 ,-0.0152587890625,-0.89349365234375,0.47735595703125 
 ,-0.00823974609375,-0.88958740234375,0.477783203125 
 ,-0.009033203125,-0.8917236328125,0.47601318359375 
 ,-0.0106201171875,-0.89434814453125,0.4808349609375 
 ,-0.01397705078125,-0.89306640625,0.48309326171875 
 ,-0.01556396484375,-0.88995361328125,0.48248291015625 
 ,-0.013671875,-0.889892578125,0.48199462890625 
 ,-0.01434326171875,-0.88800048828125,0.48406982421875 
 ,-0.01416015625,-0.8848876953125,0.4864501953125 
 ,-0.01495361328125,-0.88470458984375,0.4844970703125 
 ,-0.01580810546875,-0.88592529296875,0.4832763671875 
 ,-0.01507568359375,-0.885009765625,0.48260498046875 
 ,-0.0157470703125,-0.88555908203125,0.4853515625 
 ,-0.01361083984375,-0.8883056640625,0.4862060546875 
 ,-0.01373291015625,-0.892578125,0.4859619140625 
 ,-0.0157470703125,-0.8905029296875,0.49798583984375 
 ,-0.0191650390625,-0.87030029296875,0.51959228515625 
 ,-0.013671875,-0.89007568359375,0.47515869140625 
 ,-0.011962890625,-0.89093017578125,0.50177001953125 
 ,-0.0093994140625,-0.88751220703125,0.49432373046875 
 ,-0.00738525390625,-0.88983154296875,0.490234375 
 ,-0.02105712890625,-0.8797607421875,0.50634765625 
 ,-0.02392578125,-0.88006591796875,0.49298095703125 
 ,-0.01763916015625,-0.88330078125,0.49151611328125 
 ,-0.01336669921875,-0.88177490234375,0.49957275390625 
 ,-0.0137939453125,-0.87890625,0.49822998046875 
 ,-0.015625,-0.87921142578125,0.49322509765625 
 ,-0.01605224609375,-0.8828125,0.49407958984375 
 ,-0.016357421875,-0.883056640625,0.49749755859375 
 ,-0.0166015625,-0.87872314453125,0.50067138671875 
 ,-0.01556396484375,-0.8756103515625,0.49932861328125 
 ,-0.01385498046875,-0.87823486328125,0.49774169921875 
 ,-0.01544189453125,-0.87945556640625,0.498291015625 
 ,-0.0174560546875,-0.87738037109375,0.49945068359375 
 ,-0.01788330078125,-0.87664794921875,0.50091552734375 
 ,-0.01885986328125,-0.87738037109375,0.50201416015625 
 ,-0.02020263671875,-0.87957763671875,0.5013427734375 
 ,-0.0208740234375,-0.880126953125,0.5013427734375 
 ,-0.02099609375,-0.8787841796875,0.50244140625 
 ,-0.021240234375,-0.87738037109375,0.50274658203125 
 ,-0.02056884765625,-0.87701416015625,0.50250244140625 
 ,-0.0213623046875,-0.8797607421875,0.5008544921875 
 ,-0.02142333984375,-0.8829345703125,0.49798583984375 
 ,-0.02081298828125,-0.88201904296875,0.49664306640625 
 ,-0.0205078125,-0.88018798828125,0.50250244140625 
 ,-0.01898193359375,-0.876953125,0.50439453125 
 ,-0.020263671875,-0.87762451171875,0.5009765625 
 ,-0.0201416015625,-0.87860107421875,0.507568359375 
 ,-0.02093505859375,-0.87567138671875,0.51824951171875 
 ,-0.0213623046875,-0.87664794921875,0.51458740234375 
 ,-0.02099609375,-0.8775634765625,0.5047607421875 
 ,-0.02178955078125,-0.8719482421875,0.51544189453125 
 ,-0.01885986328125,-0.87213134765625,0.509033203125 
 ,-0.0185546875,-0.87908935546875,0.4935302734375 
 ,-0.01861572265625,-0.8746337890625,0.4990234375 
 ,-0.01361083984375,-0.873779296875,0.5006103515625 
 ,-0.014404296875,-0.87469482421875,0.514404296875 
 ,-0.0184326171875,-0.87255859375,0.51776123046875 
 ,-0.02166748046875,-0.873046875,0.52001953125 
 ,-0.03155517578125,-0.869140625,0.51971435546875 
 ,-0.03826904296875,-0.874755859375,0.51348876953125 
 ,-0.02996826171875,-0.88336181640625,0.502685546875 
 ,-0.0201416015625,-0.88177490234375,0.5059814453125 
 ,-0.0115966796875,-0.87615966796875,0.50628662109375 
 ,-0.010986328125,-0.87286376953125,0.510498046875 
 ,-0.01409912109375,-0.87359619140625,0.5089111328125 
 ,-0.0164794921875,-0.87200927734375,0.5091552734375 
 ,-0.01715087890625,-0.871337890625,0.5111083984375 
 ,-0.01812744140625,-0.8695068359375,0.509521484375 
 ,-0.0228271484375,-0.86492919921875,0.514404296875 
 ,-0.02545166015625,-0.86651611328125,0.5177001953125 
 ,-0.0240478515625,-0.8681640625,0.52423095703125 
 ,-0.0201416015625,-0.86651611328125,0.5316162109375 
 ,-0.0184326171875,-0.86614990234375,0.52783203125 
 ,-0.01739501953125,-0.87054443359375,0.52154541015625 
 ,-0.01953125,-0.87371826171875,0.5147705078125 
 ,-0.02032470703125,-0.87615966796875,0.51019287109375 
 ,-0.02001953125,-0.873291015625,0.52587890625 
 ,-0.02044677734375,-0.84796142578125,0.55316162109375 
 ,-0.01348876953125,-0.8699951171875,0.5040283203125 
 ,-0.0166015625,-0.86968994140625,0.53790283203125 
 ,-0.0169677734375,-0.87152099609375,0.53369140625 
 ,-0.014892578125,-0.8677978515625,0.54010009765625 
 ,-0.02801513671875,-0.85809326171875,0.5452880859375 
 ,-0.0318603515625,-0.86376953125,0.52972412109375 
 ,-0.0234375,-0.8624267578125,0.5333251953125 
 ,-0.01904296875,-0.85723876953125,0.54412841796875 
 ,-0.0172119140625,-0.85699462890625,0.543212890625 
 ,-0.01922607421875,-0.8619384765625,0.54083251953125 
 ,-0.0205078125,-0.86065673828125,0.54559326171875 
 ,-0.0196533203125,-0.8553466796875,0.5478515625 
39624.0,-0.0177001953125,-0.85162353515625,0.54681396484375 
 ,-0.0191650390625,-0.84771728515625,0.55364990234375 
 ,-0.0225830078125,-0.84600830078125,0.55718994140625 
 ,-0.0247802734375,-0.8475341796875,0.5562744140625 
 ,-0.0242919921875,-0.84844970703125,0.55706787109375 
 ,-0.02276611328125,-0.84893798828125,0.5562744140625 
 ,-0.02032470703125,-0.846923828125,0.55535888671875 
 ,-0.0216064453125,-0.8472900390625,0.555419921875 
 ,-0.02398681640625,-0.84716796875,0.55712890625 
 ,-0.02374267578125,-0.8433837890625,0.56280517578125 
 ,-0.0242919921875,-0.84039306640625,0.56463623046875 
 ,-0.02154541015625,-0.84228515625,0.563232421875 
 ,-0.02215576171875,-0.84466552734375,0.56085205078125 
 ,-0.0218505859375,-0.84454345703125,0.565673828125 
 ,-0.02325439453125,-0.83917236328125,0.56781005859375 
 ,-0.02178955078125,-0.8363037109375,0.568359375 
 ,-0.0213623046875,-0.83428955078125,0.57159423828125 
 ,-0.021240234375,-0.83416748046875,0.57891845703125 
 ,-0.02325439453125,-0.83038330078125,0.586669921875 
 ,-0.02423095703125,-0.8306884765625,0.5765380859375 
 ,-0.02447509765625,-0.83575439453125,0.55828857421875 
 ,-0.0255126953125,-0.838623046875,0.55694580078125 
 ,-0.01898193359375,-0.8388671875,0.55145263671875 
 ,-0.01361083984375,-0.82745361328125,0.56402587890625 
 ,-0.01397705078125,-0.818115234375,0.58050537109375 
 ,-0.0185546875,-0.8206787109375,0.586669921875 
 ,-0.02081298828125,-0.8299560546875,0.569091796875 
 ,-0.024169921875,-0.84490966796875,0.5662841796875 
 ,-0.02508544921875,-0.84564208984375,0.582275390625 
 ,-0.0279541015625,-0.83795166015625,0.58245849609375 
 ,-0.02960205078125,-0.842529296875,0.57025146484375 
 ,-0.02685546875,-0.8487548828125,0.562255859375 
 ,-0.01849365234375,-0.84710693359375,0.569091796875 
 ,-0.01348876953125,-0.8304443359375,0.58038330078125 
 ,-0.015869140625,-0.8260498046875,0.58056640625 
 ,-0.02032470703125,-0.8341064453125,0.58111572265625 
 ,-0.02252197265625,-0.83709716796875,0.58135986328125 
 ,-0.02264404296875,-0.83502197265625,0.57830810546875 
 ,-0.01959228515625,-0.83282470703125,0.57708740234375 
 ,-0.02008056640625,-0.8333740234375,0.57720947265625 
 ,-0.0203857421875,-0.8289794921875,0.5777587890625 
 ,-0.02166748046875,-0.83026123046875,0.5726318359375 
 ,-0.02166748046875,-0.83416748046875,0.5714111328125 
 ,-0.0196533203125,-0.83319091796875,0.5679931640625 
 ,-0.0172119140625,-0.83587646484375,0.56524658203125 
 ,-0.0155029296875,-0.844482421875,0.55694580078125 
 ,-0.012939453125,-0.853271484375,0.55987548828125 
 ,-0.01898193359375,-0.8270263671875,0.60064697265625 
 ,-0.0196533203125,-0.81072998046875,0.57568359375 
 ,-0.01629638671875,-0.8321533203125,0.56488037109375 
 ,-0.02252197265625,-0.8302001953125,0.5853271484375 
 ,-0.01092529296875,-0.84320068359375,0.57366943359375 
 ,-0.0225830078125,-0.82244873046875,0.59356689453125 
 ,-0.02496337890625,-0.826904296875,0.5810546875 
 ,-0.0107421875,-0.84283447265625,0.57861328125 
 ,-0.009521484375,-0.83465576171875,0.591552734375 
 ,-0.01190185546875,-0.82183837890625,0.59466552734375 
 ,-0.02154541015625,-0.8211669921875,0.60003662109375 
 ,-0.02777099609375,-0.82147216796875,0.60845947265625 
 ,-0.02825927734375,-0.8170166015625,0.60272216796875 
 ,-0.02471923828125,-0.8134765625,0.6019287109375 
 ,-0.02056884765625,-0.814453125,0.60546875 
 ,-0.018310546875,-0.8134765625,0.60711669921875 
 ,-0.0162353515625,-0.81402587890625,0.60772705078125 
 ,-0.01513671875,-0.815185546875,0.60723876953125 
 ,-0.01409912109375,-0.815673828125,0.6058349609375 
 ,-0.0172119140625,-0.818359375,0.60260009765625 
 ,-0.01763916015625,-0.8204345703125,0.60015869140625 
 ,-0.01702880859375,-0.82232666015625,0.60113525390625 
 ,-0.01348876953125,-0.8193359375,0.59942626953125 
 ,-0.01275634765625,-0.81689453125,0.6026611328125 
 ,-0.0133056640625,-0.811767578125,0.615478515625 
 ,-0.0142822265625,-0.80560302734375,0.61346435546875 
 ,-0.01165771484375,-0.8062744140625,0.60302734375 
 ,-0.01544189453125,-0.80938720703125,0.6112060546875 
 ,-0.0172119140625,-0.81024169921875,0.6201171875 
 ,-0.01544189453125,-0.8133544921875,0.61541748046875 
 ,-0.01446533203125,-0.81781005859375,0.61383056640625 
 ,-0.01531982421875,-0.81890869140625,0.60577392578125 
 ,-0.0145263671875,-0.81744384765625,0.5865478515625 
 ,-0.01544189453125,-0.81280517578125,0.59088134765625 
 ,-0.01287841796875,-0.80609130859375,0.60626220703125 
 ,-0.01470947265625,-0.799072265625,0.6126708984375 
 ,-0.02215576171875,-0.800048828125,0.6146240234375 
 ,-0.019775390625,-0.80914306640625,0.60784912109375 
 ,-0.0177001953125,-0.8211669921875,0.591064453125 
 ,-0.0206298828125,-0.822021484375,0.59942626953125 
 ,-0.0196533203125,-0.81781005859375,0.61163330078125 
 ,-0.02215576171875,-0.813720703125,0.60504150390625 
 ,-0.02349853515625,-0.8153076171875,0.60076904296875 
 ,-0.0169677734375,-0.81842041015625,0.60699462890625 
 ,-0.0135498046875,-0.80908203125,0.61090087890625 
 ,-0.01531982421875,-0.80487060546875,0.60772705078125 
 ,-0.0228271484375,-0.806640625,0.60833740234375 
 ,-0.02239990234375,-0.8082275390625,0.60736083984375 
 ,-0.02215576171875,-0.81036376953125,0.6077880859375 
 ,-0.02032470703125,-0.810546875,0.60467529296875 
 ,-0.02056884765625,-0.8094482421875,0.6068115234375 
 ,-0.018310546875,-0.810791015625,0.60479736328125 
 ,-0.017822265625,-0.80780029296875,0.609619140625 
 ,-0.01788330078125,-0.80450439453125,0.60723876953125 
 ,-0.01690673828125,-0.8055419921875,0.60760498046875 
 ,-0.01580810546875,-0.80938720703125,0.6119384765625 
 ,-0.0177001953125,-0.80731201171875,0.61273193359375 
 ,-0.0186767578125,-0.8087158203125,0.612060546875 
 ,-0.01763916015625,-0.81622314453125,0.60894775390625 
 ,-0.0201416015625,-0.81298828125,0.62213134765625 
 ,-0.02349853515625,-0.78594970703125,0.63714599609375 
 ,-0.012939453125,-0.80023193359375,0.59222412109375 
 ,-0.018798828125,-0.803955078125,0.61944580078125 
 ,-0.01324462890625,-0.8204345703125,0.6083984375 
 ,-0.0189208984375,-0.808349609375,0.62066650390625 
 ,-0.0323486328125,-0.79949951171875,0.6044921875 
 ,-0.02197265625,-0.81048583984375,0.60833740234375 
 ,-0.01617431640625,-0.81231689453125,0.62042236328125 
 ,-0.0137939453125,-0.802490234375,0.62677001953125 
 ,-0.017578125,-0.79718017578125,0.61676025390625 
 ,-0.0238037109375,-0.79925537109375,0.6173095703125 
 ,-0.02587890625,-0.7972412109375,0.62481689453125 
 ,-0.0225830078125,-0.796875,0.6312255859375 
 ,-0.01806640625,-0.80072021484375,0.6331787109375 
 ,-0.01953125,-0.79931640625,0.62860107421875 
 ,-0.0223388671875,-0.7991943359375,0.62274169921875 
 ,-0.02410888671875,-0.794189453125,0.6268310546875 
 ,-0.025634765625,-0.78900146484375,0.63153076171875 
 ,-0.024169921875,-0.78936767578125,0.6278076171875 
 ,-0.02667236328125,-0.78985595703125,0.63031005859375 
 ,-0.029541015625,-0.7938232421875,0.628173828125 
 ,-0.02801513671875,-0.7979736328125,0.62237548828125 
 ,-0.02569580078125,-0.798828125,0.62298583984375 
 ,-0.02435302734375,-0.7967529296875,0.6287841796875 
 ,-0.0224609375,-0.7960205078125,0.6339111328125 
 ,-0.02093505859375,-0.7947998046875,0.63287353515625 
 ,-0.02398681640625,-0.79266357421875,0.63140869140625 
 ,-0.02410888671875,-0.79425048828125,0.6337890625 
 ,-0.02166748046875,-0.79876708984375,0.63165283203125 
 ,-0.02252197265625,-0.79449462890625,0.626708984375 
 ,-0.02294921875,-0.790771484375,0.62127685546875 
